,coin,duration,favorite,like,mostaid,sectid,sectname,time,view
29,72.55,439.42,171.3,4.13,3259418,138.0,搞笑,2015-11-12 07:11:36,26902.08
30,4.0,3275.0,166.0,1.0,3249271,127.0,教程演示,2015-11-12 07:11:36,7491.0
31,21.74,607.73,50.59,0.39,3239453,95.0,数码,2015-11-12 07:11:36,8186.01
32,21.7,921.37,144.4,2.23,3247532,21.0,日常,2015-11-12 07:11:36,7736.32
33,46.35,585.62,272.62,4.63,3261824,137.0,明星,2015-11-12 07:11:36,7892.04
34,87.08,516.6,187.74,2.01,3225447,96.0,星海,2015-11-12 07:11:36,24543.82
35,25.2,307.8,719.6,4.8,3240073,158.0,服饰,2015-11-12 07:11:36,17727.6
36,3.87,426.07,79.98,0.15,3225798,98.0,机械,2015-11-12 07:11:36,3941.65
37,11.21,2123.95,19.15,0.23,3254667,173.0,桌游棋牌,2015-11-12 07:11:36,7128.97
38,4.44,589.83,47.47,0.85,3239639,176.0,汽车,2015-11-12 07:11:36,5406.64
39,114.5,0.0,1820.0,10.5,3232104,187.0,海外剧,2015-11-12 07:11:36,270531.0
40,132.52,333.66,263.96,5.72,3248542,59.0,演奏,2015-11-12 07:11:36,8730.69
41,24.0,4441.06,244.48,1.25,3214865,39.0,演讲-公开课,2015-11-12 07:11:36,4440.77
42,266.18,9419.55,3385.0,34.0,3212419,179.0,热血军事,2015-11-12 07:11:36,82071.27
43,33.77,786.53,139.16,2.58,3232787,86.0,特摄,2015-11-12 07:11:36,10363.63
44,13.91,2424.41,27.05,0.45,3232441,171.0,电子竞技,2015-11-12 07:11:36,5621.71
45,32.5,163.5,51.5,0.0,3231022,82.0,电影相关,2015-11-12 07:11:36,1907.0
46,30.0,375.67,82.67,0.89,3237575,128.0,电视剧相关,2015-11-12 07:11:36,3928.67
47,40.57,830.39,378.45,4.88,3253910,85.0,短片,2015-11-12 07:11:36,23188.86
48,192.86,1353.28,1807.62,14.27,3209254,47.0,短片-手书-配音,2015-11-12 07:11:36,23943.1
49,46.02,3665.09,710.83,3.53,3211324,178.0,科学探索,2015-11-12 07:11:36,15659.45
50,92.51,1221.52,369.77,1.96,3212148,162.0,绘画,2015-11-12 07:11:36,7769.42
51,276.43,576.98,599.06,5.26,3233567,27.0,综合,2015-11-12 07:11:36,17531.32
52,22.2,2683.23,222.35,1.48,3261035,71.0,综艺,2015-11-12 07:11:36,8000.59
53,38.6,527.76,651.6,0.92,3231026,157.0,美妆,2015-11-12 07:11:36,10997.68
54,56.81,771.4,177.88,0.87,3247019,76.0,美食圈,2015-11-12 07:11:36,13080.7
55,187.91,266.57,407.01,4.11,3245397,31.0,翻唱,2015-11-12 07:11:36,10684.44
56,43.69,2892.31,595.0,0.69,3212144,180.0,舌尖上的旅行,2015-11-12 07:11:36,21476.38
57,92.06,1094.97,1549.61,2.87,3231837,156.0,舞蹈教程,2015-11-12 07:11:36,23768.87
58,8.17,102.23,82.9,0.23,3233515,61.38,资讯,2015-11-12 07:11:36,8372.04
59,51.93,700.75,223.66,1.89,3230958,124.0,趣味科普人文,2015-11-12 07:11:36,13850.46
60,11.61,1384.83,156.44,1.06,3210245,163.0,运动,2015-11-12 07:11:36,4673.99
61,663.73,420.53,395.55,2.97,3250559,33.0,连载动画,2015-11-12 07:11:36,449844.46
62,58.7,2370.31,375.72,2.87,3214208,122.0,野生技术协会,2015-11-12 07:11:36,7064.74
63,93.12,187.1,357.27,1.9,3230743,26.0,音MAD,2015-11-12 07:11:36,20332.53
64,48.18,1140.14,232.44,1.81,3227348,130.0,音乐选集,2015-11-12 07:11:36,5383.41
65,11.15,388.9,39.58,0.45,3230962,136.0,音游,2015-11-12 07:11:36,1754.16
66,22.36,786.31,313.19,2.17,3238436,184.0,预告 资讯,2015-11-12 07:11:36,14170.66
67,555.16,174.28,1257.37,8.7,3252711,22.0,鬼畜调教,2015-11-12 07:11:36,54617.66
0,70.0,1459.03,623.98,4.92,3263510,175.0,ASMR,2015-11-22 07:11:36,22481.36
1,53.9,252.66,166.12,3.47,3314444,121.0,GMV,2015-11-22 07:11:36,6218.83
2,25.4,965.83,482.94,3.49,3312871,131.0,Korea相关,2015-11-22 07:11:36,10190.4
3,102.84,240.4,388.78,2.19,3312266,24.0,MAD-AMV,2015-11-22 07:11:36,9891.19
4,53.54,221.08,381.89,2.48,3309021,25.0,MMD-3D,2015-11-22 07:11:36,4684.47
5,23.25,1345.99,21.44,0.19,3287058,19.0,Mugen,2015-11-22 07:11:36,5688.49
6,31.83,893.49,233.7,0.91,3272315,54.0,OP-ED-OST,2015-11-22 07:11:36,7881.5
7,119.28,330.6,521.69,6.48,3312146,30.0,VOCALOID-UTAU,2015-11-22 07:11:36,7222.45
8,229.64,612.41,708.4,9.13,3289047,154.0,三次元舞蹈,2015-11-22 07:11:36,25016.42
9,36.87,1204.8,216.32,1.89,3312056,29.0,三次元音乐,2015-11-22 07:11:36,5507.94
10,926.43,314.48,1942.73,10.48,3291729,126.0,人力VOCALOID,2015-11-22 07:11:36,64934.68
11,39.53,6000.24,1121.7,5.01,3289899,37.0,人文历史,2015-11-22 07:11:36,16200.42
12,29.33,2531.0,2657.67,0.33,3300397,164.0,健身,2015-11-22 07:11:36,18904.0
13,54.93,544.02,495.61,6.57,3289142,174.0,其他,2015-11-22 07:11:36,18056.43
14,39.73,343.35,90.93,2.45,3313607,75.0,动物圈,2015-11-22 07:11:36,9588.13
15,840.33,234.5,1523.17,15.5,3281296,28.0,原创音乐,2015-11-22 07:11:36,31604.0
16,422.48,21153.17,562.04,10.57,3279839,185.0,国产剧,2015-11-22 07:11:36,81135.78
17,521.02,4317.38,325.82,12.4,3312203,153.0,国产动画,2015-11-22 07:11:36,168097.53
18,843.07,1155.88,1272.27,30.79,3275208,168.0,国产原创相关,2015-11-22 07:11:36,43396.46
19,7.57,5018.46,175.04,1.18,3269051,147.0,国产电影,2015-11-22 07:11:36,6832.75
20,128.07,409.41,291.91,1.42,3266443,20.0,宅舞,2015-11-22 07:11:36,12145.66
21,973.47,23840.79,3625.27,28.33,3282446,32.0,完结动画,2015-11-22 07:11:36,329131.59
22,29.63,2352.77,258.36,1.16,3302410,152.0,官方延伸,2015-11-22 07:11:36,4952.52
23,30.0,238.0,193.33,5.33,3280912,169.0,布袋戏,2015-11-22 07:11:36,5520.67
24,45.54,107.57,467.71,8.21,3286068,166.0,广告,2015-11-22 07:11:36,18443.14
25,55.43,757.04,233.11,2.71,3316458,183.0,影视剪辑,2015-11-22 07:11:36,9209.59
26,474.14,1081.97,612.91,17.81,3282287,182.0,影视杂谈,2015-11-22 07:11:36,64394.9
27,65.8,839.2,244.8,2.06,3270238,161.0,手工,2015-11-22 07:11:36,8747.82
28,19.56,726.33,47.93,0.55,3304341,172.0,手机游戏,2015-11-22 07:11:36,5806.83
29,53.66,439.18,163.25,4.84,3275843,138.0,搞笑,2015-11-22 07:11:36,25923.13
30,20.63,732.68,69.56,0.41,3311528,95.0,数码,2015-11-22 07:11:36,9416.52
31,47.74,972.92,145.3,2.65,3277560,21.0,日常,2015-11-22 07:11:36,8452.01
32,45.87,622.08,279.24,3.21,3284136,137.0,明星,2015-11-22 07:11:36,8278.77
33,19.15,834.73,119.66,1.86,3273704,96.0,星海,2015-11-22 07:11:36,15483.35
34,8.5,265.0,339.0,0.0,3295561,158.0,服饰,2015-11-22 07:11:36,27595.5
35,7.6,352.92,170.85,1.71,3307033,98.0,机械,2015-11-22 07:11:36,7339.15
36,12.82,2540.58,22.55,0.23,3275185,173.0,桌游棋牌,2015-11-22 07:11:36,6595.28
37,3.45,524.27,44.73,0.42,3273350,176.0,汽车,2015-11-22 07:11:36,5201.89
38,149.5,0.0,1017.5,6.5,3295109,187.0,海外剧,2015-11-22 07:11:36,173625.5
39,63.81,330.17,180.36,2.53,3271181,59.0,演奏,2015-11-22 07:11:36,5780.83
40,14.12,5406.79,190.57,0.78,3283443,39.0,演讲-公开课,2015-11-22 07:11:36,2988.69
41,5.69,3639.38,230.23,0.62,3286984,179.0,热血军事,2015-11-22 07:11:36,4255.15
42,11.7,1048.05,93.45,1.65,3309999,86.0,特摄,2015-11-22 07:11:36,4259.75
43,22.94,1866.69,44.38,0.37,3296956,171.0,电子竞技,2015-11-22 07:11:36,6143.46
44,3.0,207.0,17.0,0.0,3276630,82.0,电影相关,2015-11-22 07:11:36,905.0
45,27.5,1214.25,131.62,1.0,3293483,128.0,电视剧相关,2015-11-22 07:11:36,5292.88
46,33.72,743.93,199.82,1.54,3292159,85.0,短片,2015-11-22 07:11:36,11905.2
47,126.41,311.21,559.01,9.06,3289294,47.0,短片-手书-配音,2015-11-22 07:11:36,11866.65
48,24.64,4849.85,387.91,1.57,3304079,178.0,科学探索,2015-11-22 07:11:36,8976.64
49,70.47,1324.68,249.96,1.06,3292707,162.0,绘画,2015-11-22 07:11:36,4040.74
50,145.22,607.04,361.9,2.83,3288557,27.0,综合,2015-11-22 07:11:36,15172.71
51,22.08,2526.09,262.06,2.02,3292879,71.0,综艺,2015-11-22 07:11:36,8985.61
52,203.65,530.55,1576.13,4.68,3265053,157.0,美妆,2015-11-22 07:11:36,48297.23
53,45.22,754.39,209.64,0.88,3287207,76.0,美食圈,2015-11-22 07:11:36,11629.1
54,173.93,259.13,391.1,4.53,3275453,31.0,翻唱,2015-11-22 07:11:36,9828.84
55,46.47,4025.47,1089.94,1.59,3286694,180.0,舌尖上的旅行,2015-11-22 07:11:36,35710.41
56,32.09,589.78,705.31,2.81,3288745,156.0,舞蹈教程,2015-11-22 07:11:36,16906.38
57,539.57,119.67,753.11,18.15,3276250,67.2,资讯,2015-11-22 07:11:36,27402.11
58,38.95,794.62,298.42,1.67,3267934,124.0,趣味科普人文,2015-11-22 07:11:36,20126.94
59,74.89,1000.04,784.36,38.79,3315665,163.0,运动,2015-11-22 07:11:36,12379.48
60,466.42,425.55,359.57,2.49,3312271,33.0,连载动画,2015-11-22 07:11:36,322312.84
61,25.68,1384.61,162.28,0.81,3288129,122.0,野生技术协会,2015-11-22 07:11:36,3328.61
62,63.96,128.85,271.51,1.84,3289627,26.0,音MAD,2015-11-22 07:11:36,13153.92
63,52.78,1896.21,212.2,2.14,3278576,130.0,音乐选集,2015-11-22 07:11:36,5391.63
64,6.24,502.7,26.06,0.22,3289270,136.0,音游,2015-11-22 07:11:36,1161.99
65,16.75,752.09,165.19,2.01,3286171,184.0,预告 资讯,2015-11-22 07:11:36,9101.87
66,368.77,160.55,861.54,7.38,3297762,22.0,鬼畜调教,2015-11-22 07:11:36,41907.5
0,56.52,1715.22,557.63,5.67,3324478,175.0,ASMR,2015-12-02 07:11:36,15800.1
1,47.84,289.66,150.29,1.77,3365464,121.0,GMV,2015-12-02 07:11:36,5281.06
2,26.86,1149.26,517.53,3.82,3364186,131.0,Korea相关,2015-12-02 07:11:36,12635.8
3,126.75,247.53,457.83,2.52,3327562,24.0,MAD-AMV,2015-12-02 07:11:36,9418.27
4,53.89,214.73,403.96,2.14,3322118,25.0,MMD-3D,2015-12-02 07:11:36,5435.81
5,25.61,1353.95,17.12,0.17,3340347,19.0,Mugen,2015-12-02 07:11:36,3590.07
6,30.88,762.64,274.74,1.58,3371042,54.0,OP-ED-OST,2015-12-02 07:11:36,6981.15
7,120.98,279.2,546.11,6.43,3318092,30.0,VOCALOID-UTAU,2015-12-02 07:11:36,7795.23
8,193.15,628.96,1191.31,9.17,3320441,154.0,三次元舞蹈,2015-12-02 07:11:36,44572.32
9,32.12,1347.63,234.11,1.96,3324359,29.0,三次元音乐,2015-12-02 07:11:36,5220.11
10,1982.64,247.95,3087.7,20.88,3370007,126.0,人力VOCALOID,2015-12-02 07:11:36,94599.02
11,30.64,3596.39,746.51,2.23,3355220,37.0,人文历史,2015-12-02 07:11:36,10469.03
12,14.82,1430.57,773.79,1.36,3316724,164.0,健身,2015-12-02 07:11:36,12050.32
13,46.0,515.95,97.37,3.47,3367052,174.0,其他,2015-12-02 07:11:36,7562.08
14,35.72,267.04,62.01,1.32,3340182,75.0,动物圈,2015-12-02 07:11:36,7503.16
15,518.2,214.8,705.2,4.8,3345337,28.0,原创音乐,2015-12-02 07:11:36,16447.4
16,82.17,1351.83,776.25,7.25,3330010,185.0,国产剧,2015-12-02 07:11:36,66918.25
17,621.33,2923.93,407.25,3.72,3363298,153.0,国产动画,2015-12-02 07:11:36,196140.72
18,138.42,1308.23,662.49,11.64,3329934,168.0,国产原创相关,2015-12-02 07:11:36,14704.92
19,20.94,5570.44,525.88,3.19,3326156,147.0,国产电影,2015-12-02 07:11:36,15080.94
20,178.08,374.77,403.92,5.02,3348196,20.0,宅舞,2015-12-02 07:11:36,17327.12
21,415.13,22538.74,3977.13,12.03,3320765,32.0,完结动画,2015-12-02 07:11:36,167710.41
22,21.45,2456.57,177.01,0.99,3320143,152.0,官方延伸,2015-12-02 07:11:36,3455.47
23,35.4,350.8,108.4,5.0,3318205,169.0,布袋戏,2015-12-02 07:11:36,3905.8
24,58.15,159.82,386.45,4.03,3332780,166.0,广告,2015-12-02 07:11:36,23928.45
25,44.43,667.28,202.27,2.44,3321701,183.0,影视剪辑,2015-12-02 07:11:36,8258.22
26,111.15,359.7,198.68,2.91,3363880,182.0,影视杂谈,2015-12-02 07:11:36,48493.55
27,30.03,820.98,140.71,0.81,3319749,161.0,手工,2015-12-02 07:11:36,6692.86
28,5.96,931.0,13.5,0.11,3349156,172.0,手机游戏,2015-12-02 07:11:36,1459.29
29,66.54,459.81,276.03,9.79,3318073,138.0,搞笑,2015-12-02 07:11:36,21932.28
30,861.0,814.0,3520.0,3.0,3369085,127.0,教程演示,2015-12-02 07:11:36,40658.0
31,14.48,513.54,49.17,0.38,3319302,95.0,数码,2015-12-02 07:11:36,8448.97
32,31.37,1025.91,192.22,2.52,3326851,21.0,日常,2015-12-02 07:11:36,8276.45
33,36.32,565.85,227.64,3.92,3338330,137.0,明星,2015-12-02 07:11:36,7762.73
34,46.9,929.9,87.08,0.91,3349379,96.0,星海,2015-12-02 07:11:36,8986.34
35,22.88,358.38,591.65,1.92,3325515,158.0,服饰,2015-12-02 07:11:36,18559.88
36,6.56,427.22,122.88,0.83,3331318,98.0,机械,2015-12-02 07:11:36,9733.1
37,12.92,2027.09,16.54,0.31,3360562,173.0,桌游棋牌,2015-12-02 07:11:36,7105.9
38,3.9,590.16,42.81,0.31,3328793,176.0,汽车,2015-12-02 07:11:36,5029.13
39,82.67,0.0,930.33,6.0,3334641,187.0,海外剧,2015-12-02 07:11:36,157673.67
40,54.57,364.85,144.86,1.86,3362089,59.0,演奏,2015-12-02 07:11:36,5161.58
41,20.15,4906.44,252.92,1.91,3340134,39.0,演讲-公开课,2015-12-02 07:11:36,3715.44
42,61.5,3799.5,1087.08,3.77,3364768,179.0,热血军事,2015-12-02 07:11:36,25669.81
43,42.57,855.54,104.29,2.64,3366603,86.0,特摄,2015-12-02 07:11:36,5521.11
44,13.37,2003.3,36.95,0.3,3357740,171.0,电子竞技,2015-12-02 07:11:36,6639.6
45,28.33,248.33,114.0,2.67,3364292,82.0,电影相关,2015-12-02 07:11:36,1811.67
46,13.83,601.17,93.0,0.67,3330401,128.0,电视剧相关,2015-12-02 07:11:36,4527.67
47,13.77,1164.77,158.27,0.8,3330737,85.0,短片,2015-12-02 07:11:36,8359.28
48,84.49,321.71,643.7,8.09,3327222,47.0,短片-手书-配音,2015-12-02 07:11:36,12441.69
49,19.84,3686.53,364.55,0.97,3350694,178.0,科学探索,2015-12-02 07:11:36,9885.39
50,68.58,1064.64,263.86,3.94,3338245,162.0,绘画,2015-12-02 07:11:36,6405.33
51,219.09,599.49,373.78,4.11,3359602,27.0,综合,2015-12-02 07:11:36,15778.29
52,32.79,2439.19,267.74,1.84,3366464,71.0,综艺,2015-12-02 07:11:36,13086.19
53,34.85,835.4,473.63,1.2,3367618,157.0,美妆,2015-12-02 07:11:36,13065.88
54,59.15,849.47,207.97,1.02,3346860,76.0,美食圈,2015-12-02 07:11:36,13057.03
55,231.43,318.33,447.08,4.43,3347293,31.0,翻唱,2015-12-02 07:11:36,12587.61
56,42.25,4242.65,1260.1,1.2,3324782,180.0,舌尖上的旅行,2015-12-02 07:11:36,19152.0
57,144.54,737.17,732.3,2.54,3342769,156.0,舞蹈教程,2015-12-02 07:11:36,12985.9
58,32.64,586.07,465.36,3.56,3352945,121.17,资讯,2015-12-02 07:11:36,15229.91
59,36.53,1061.06,229.91,1.41,3327985,124.0,趣味科普人文,2015-12-02 07:11:36,16359.94
60,35.1,1196.28,232.28,2.79,3371886,163.0,运动,2015-12-02 07:11:36,5531.26
61,565.2,648.25,444.3,2.59,3322122,33.0,连载动画,2015-12-02 07:11:36,328724.43
62,37.74,1561.27,174.48,1.54,3322977,122.0,野生技术协会,2015-12-02 07:11:36,4581.26
63,74.53,108.43,199.02,2.23,3347207,26.0,音MAD,2015-12-02 07:11:36,9609.98
64,57.68,1192.91,214.74,2.36,3366385,130.0,音乐选集,2015-12-02 07:11:36,4985.48
65,11.52,337.42,52.4,0.31,3328922,136.0,音游,2015-12-02 07:11:36,1812.32
66,15.01,673.49,174.19,1.46,3321737,184.0,预告 资讯,2015-12-02 07:11:36,8528.01
67,2350.01,143.87,3969.7,159.72,3336724,22.0,鬼畜调教,2015-12-02 07:11:36,125234.56
0,85.37,1421.62,522.17,4.88,3401735,175.0,ASMR,2015-12-12 07:11:36,15213.86
1,33.98,348.42,111.18,1.54,3401879,121.0,GMV,2015-12-12 07:11:36,4211.45
2,23.21,914.86,473.47,3.65,3421316,131.0,Korea相关,2015-12-12 07:11:36,10026.22
3,199.2,244.65,520.77,6.22,3377546,24.0,MAD-AMV,2015-12-12 07:11:36,11255.15
4,73.67,220.02,374.73,2.53,3410246,25.0,MMD-3D,2015-12-12 07:11:36,5513.09
5,30.24,1809.5,26.53,0.42,3376522,19.0,Mugen,2015-12-12 07:11:36,5630.09
6,34.55,929.13,260.42,3.2,3412692,54.0,OP-ED-OST,2015-12-12 07:11:36,6189.5
7,141.02,497.7,480.89,7.79,3384067,30.0,VOCALOID-UTAU,2015-12-12 07:11:36,7385.25
8,47.85,568.4,383.79,1.46,3373841,154.0,三次元舞蹈,2015-12-12 07:11:36,18764.72
9,32.44,1243.3,201.65,1.88,3423235,29.0,三次元音乐,2015-12-12 07:11:36,4377.01
10,1038.71,232.49,1932.77,13.16,3399141,126.0,人力VOCALOID,2015-12-12 07:11:36,61871.18
11,61.43,3769.88,751.06,2.13,3398420,37.0,人文历史,2015-12-12 07:11:36,15554.63
12,52.41,3807.22,2200.05,6.78,3428855,164.0,健身,2015-12-12 07:11:36,27604.03
13,57.86,557.94,391.96,19.04,3406571,174.0,其他,2015-12-12 07:11:36,22197.42
14,28.62,236.94,61.31,1.05,3409355,75.0,动物圈,2015-12-12 07:11:36,7231.47
15,3441.0,248.89,5376.67,59.44,3389360,28.0,原创音乐,2015-12-12 07:11:36,114215.11
16,8.07,9387.93,102.07,1.13,3390574,185.0,国产剧,2015-12-12 07:11:36,14366.27
17,546.79,807.87,846.3,5.9,3406999,153.0,国产动画,2015-12-12 07:11:36,116600.15
18,371.83,1253.05,1011.57,15.13,3384961,168.0,国产原创相关,2015-12-12 07:11:36,28558.07
19,4.9,5138.5,253.4,1.5,3412035,147.0,国产电影,2015-12-12 07:11:36,5582.5
20,110.24,371.68,258.89,1.79,3383328,20.0,宅舞,2015-12-12 07:11:36,12111.61
21,252.88,20008.48,1670.63,7.05,3400244,32.0,完结动画,2015-12-12 07:11:36,72054.09
22,27.26,2488.59,237.37,1.49,3411273,152.0,官方延伸,2015-12-12 07:11:36,4953.32
23,23.88,1830.62,114.0,2.62,3387734,169.0,布袋戏,2015-12-12 07:11:36,2131.5
24,24.23,215.38,217.83,0.59,3373119,166.0,广告,2015-12-12 07:11:36,7868.16
25,52.04,874.16,186.9,2.3,3376351,183.0,影视剪辑,2015-12-12 07:11:36,7770.71
26,484.4,430.79,655.73,12.03,3405653,182.0,影视杂谈,2015-12-12 07:11:36,74604.1
27,53.37,640.92,215.9,0.99,3405348,161.0,手工,2015-12-12 07:11:36,5293.89
28,6.75,527.76,19.1,0.1,3430204,172.0,手机游戏,2015-12-12 07:11:36,2292.98
29,241.77,546.55,299.58,7.29,3379323,138.0,搞笑,2015-12-12 07:11:36,26650.08
30,220.5,1271.5,644.0,0.5,3425250,127.0,教程演示,2015-12-12 07:11:36,20355.5
31,20.61,406.34,106.85,0.5,3428335,95.0,数码,2015-12-12 07:11:36,9320.5
32,27.38,1097.78,132.83,2.02,3427034,21.0,日常,2015-12-12 07:11:36,6501.98
33,41.06,658.56,258.09,5.62,3407615,137.0,明星,2015-12-12 07:11:36,7397.09
34,33.01,1013.04,111.28,1.82,3419398,96.0,星海,2015-12-12 07:11:36,11999.73
35,5.59,493.32,119.74,0.68,3429229,158.0,服饰,2015-12-12 07:11:36,3940.26
36,7.36,303.59,117.92,0.69,3417205,98.0,机械,2015-12-12 07:11:36,9255.72
37,14.08,2043.3,25.03,0.4,3420774,173.0,桌游棋牌,2015-12-12 07:11:36,7988.91
38,4.36,583.5,53.07,0.3,3388728,176.0,汽车,2015-12-12 07:11:36,5509.33
39,75.33,0.0,911.0,12.67,3403414,187.0,海外剧,2015-12-12 07:11:36,142875.33
40,95.56,355.43,186.39,2.91,3374881,59.0,演奏,2015-12-12 07:11:36,5895.28
41,16.11,5766.92,328.09,1.61,3396420,39.0,演讲-公开课,2015-12-12 07:11:36,4440.13
42,9.0,3630.9,282.8,1.95,3404650,179.0,热血军事,2015-12-12 07:11:36,5260.3
43,18.55,1051.31,91.34,1.76,3386205,86.0,特摄,2015-12-12 07:11:36,6177.38
44,13.71,1995.13,38.05,0.39,3387930,171.0,电子竞技,2015-12-12 07:11:36,5838.5
45,37.33,1395.67,468.67,1.0,3421240,82.0,电影相关,2015-12-12 07:11:36,4504.33
46,20.5,1097.75,104.12,0.25,3415367,128.0,电视剧相关,2015-12-12 07:11:36,2877.25
47,47.45,701.71,213.15,1.21,3409946,85.0,短片,2015-12-12 07:11:36,9176.96
48,362.65,333.61,1112.79,13.72,3414625,47.0,短片-手书-配音,2015-12-12 07:11:36,17488.59
49,13.64,3050.47,364.83,0.91,3383279,178.0,科学探索,2015-12-12 07:11:36,6689.53
50,62.84,1467.76,369.95,3.6,3406946,162.0,绘画,2015-12-12 07:11:36,3902.43
51,130.63,632.86,337.32,2.46,3429635,27.0,综合,2015-12-12 07:11:36,13876.87
52,53.45,2433.62,262.47,2.77,3407050,71.0,综艺,2015-12-12 07:11:36,12375.34
53,30.37,787.5,563.95,1.36,3423333,157.0,美妆,2015-12-12 07:11:36,12515.76
54,42.93,882.22,259.13,2.52,3415216,76.0,美食圈,2015-12-12 07:11:36,13926.76
55,192.19,274.04,365.41,4.31,3407317,31.0,翻唱,2015-12-12 07:11:36,9919.97
56,35.64,2265.64,542.36,0.91,3403928,180.0,舌尖上的旅行,2015-12-12 07:11:36,18917.18
57,105.94,374.66,979.43,5.58,3374535,156.0,舞蹈教程,2015-12-12 07:11:36,21014.85
58,37.93,407.49,544.6,2.32,3403677,116.68,资讯,2015-12-12 07:11:36,15665.22
59,25.93,970.45,220.58,1.57,3384279,124.0,趣味科普人文,2015-12-12 07:11:36,14635.46
60,20.84,1211.91,173.73,1.93,3382549,163.0,运动,2015-12-12 07:11:36,3716.09
61,1062.51,549.4,502.03,4.29,3423759,33.0,连载动画,2015-12-12 07:11:36,387975.7
62,31.83,5260.32,190.28,1.01,3406608,122.0,野生技术协会,2015-12-12 07:11:36,4176.75
63,85.87,127.3,234.26,3.77,3404104,26.0,音MAD,2015-12-12 07:11:36,10178.71
64,32.29,1389.94,147.98,1.04,3405211,130.0,音乐选集,2015-12-12 07:11:36,3606.75
65,7.84,390.14,27.64,0.27,3426514,136.0,音游,2015-12-12 07:11:36,1163.77
66,23.69,930.88,210.88,1.47,3425878,184.0,预告 资讯,2015-12-12 07:11:36,15319.74
67,655.04,152.49,1414.07,10.42,3375819,22.0,鬼畜调教,2015-12-12 07:11:36,60349.14
0,43.36,1543.77,421.08,3.5,3469270,175.0,ASMR,2015-12-22 07:11:36,10356.68
1,293.44,337.56,451.25,5.03,3488637,121.0,GMV,2015-12-22 07:11:36,12429.1
2,24.11,1059.76,440.4,3.43,3474582,131.0,Korea相关,2015-12-22 07:11:36,9121.22
3,159.71,233.91,418.47,4.05,3448545,24.0,MAD-AMV,2015-12-22 07:11:36,8667.95
4,80.98,223.64,543.2,3.2,3485408,25.0,MMD-3D,2015-12-22 07:11:36,5391.28
5,52.6,1423.52,37.98,0.68,3430728,19.0,Mugen,2015-12-22 07:11:36,7012.37
6,34.24,1168.23,312.93,2.07,3445094,54.0,OP-ED-OST,2015-12-22 07:11:36,8232.75
7,157.02,388.79,435.38,7.4,3478616,30.0,VOCALOID-UTAU,2015-12-22 07:11:36,6879.87
8,137.09,426.93,537.45,2.49,3481915,154.0,三次元舞蹈,2015-12-22 07:11:36,24645.74
9,34.11,1022.98,248.24,2.45,3486248,29.0,三次元音乐,2015-12-22 07:11:36,6758.26
10,658.37,252.86,1112.91,16.57,3444039,126.0,人力VOCALOID,2015-12-22 07:11:36,39514.55
11,25.35,5704.78,640.77,2.98,3462864,37.0,人文历史,2015-12-22 07:11:36,11724.76
12,52.91,1261.0,2476.45,12.61,3431247,164.0,健身,2015-12-22 07:11:36,31794.15
13,26.43,556.76,254.43,2.78,3448965,174.0,其他,2015-12-22 07:11:36,9811.43
14,41.39,353.66,119.29,2.56,3463828,75.0,动物圈,2015-12-22 07:11:36,14736.98
15,1268.92,225.69,2380.08,11.23,3445546,28.0,原创音乐,2015-12-22 07:11:36,44382.62
16,411.89,66703.55,2069.72,66.75,3449012,185.0,国产剧,2015-12-22 07:11:36,108734.45
17,1032.02,501.28,727.81,9.3,3477291,153.0,国产动画,2015-12-22 07:11:36,220319.88
18,294.33,1090.24,1204.39,20.59,3461496,168.0,国产原创相关,2015-12-22 07:11:36,25455.23
19,6.6,4418.6,220.4,1.4,3485928,147.0,国产电影,2015-12-22 07:11:36,7167.6
20,247.87,369.77,376.55,3.83,3487858,20.0,宅舞,2015-12-22 07:11:36,16114.01
21,451.12,14147.32,3008.21,13.1,3480339,32.0,完结动画,2015-12-22 07:11:36,181716.03
22,35.59,3954.22,318.6,1.9,3480346,152.0,官方延伸,2015-12-22 07:11:36,5424.12
23,71.0,1760.4,155.2,4.4,3480702,169.0,布袋戏,2015-12-22 07:11:36,11715.8
24,20.87,462.09,129.93,0.7,3438606,166.0,广告,2015-12-22 07:11:36,4038.24
25,61.99,697.32,228.41,2.71,3488139,183.0,影视剪辑,2015-12-22 07:11:36,9020.75
26,212.46,898.57,582.43,6.29,3469806,182.0,影视杂谈,2015-12-22 07:11:36,62220.1
27,51.47,974.81,409.62,1.29,3446702,161.0,手工,2015-12-22 07:11:36,9584.04
28,49.04,735.34,211.65,3.55,3442636,172.0,手机游戏,2015-12-22 07:11:36,7454.25
29,64.33,409.78,152.81,3.44,3474126,138.0,搞笑,2015-12-22 07:11:36,17436.3
30,20.42,498.69,82.51,0.44,3435517,95.0,数码,2015-12-22 07:11:36,8482.08
31,37.95,976.48,132.27,2.37,3490342,21.0,日常,2015-12-22 07:11:36,5707.62
32,43.82,675.46,228.39,3.01,3483199,137.0,明星,2015-12-22 07:11:36,6991.7
33,41.28,783.05,175.52,1.58,3437308,96.0,星海,2015-12-22 07:11:36,14257.66
34,15.74,493.79,297.15,0.71,3454517,158.0,服饰,2015-12-22 07:11:36,8668.15
35,5.01,551.39,70.77,0.31,3436705,98.0,机械,2015-12-22 07:11:36,6115.02
36,39.79,2129.09,28.95,0.52,3446894,173.0,桌游棋牌,2015-12-22 07:11:36,8029.42
